citta,cambi,metodo,parametro,probabilita,errore,secondi,quota_tetto,modello_ritardo
roma,3,montecarlo,1000,0.18,0.025705000000000006,0.00937430000067252,0.446,sintetico
roma,3,montecarlo,10000,0.1579,0.003605000000000025,0.03134110000064538,0.4666,sintetico
roma,3,montecarlo,100000,0.15562,0.0013250000000000206,0.19378879999931087,0.45892,sintetico
roma,0,convoluzione,5,0.8767142889119119,0.002794288911911913,0.017408200000318175,0.0,sintetico
roma,0,convoluzione,10,0.8767142889119118,0.002794288911911802,0.015263999999660882,0.0,sintetico
roma,0,convoluzione,30,0.866417465470399,0.007502534529601035,0.014346799999657378,0.0,sintetico
roma,0,convoluzione,60,0.8492494437395944,0.024670556260405596,0.01430160000018077,0.0,sintetico
roma,0,montecarlo,100,0.88,0.006079999999999974,0.0009907000003295252,0.0,sintetico
roma,0,montecarlo,1000,0.891,0.017079999999999984,0.001992499999687425,0.0,sintetico
roma,0,montecarlo,10000,0.8788,0.0048799999999999955,0.009539600000607606,0.0,sintetico
roma,0,montecarlo,100000,0.87365,0.00026999999999999247,0.036284700000578596,0.0,sintetico
roma,2,convoluzione,5,0.30767463220318036,0.0017246322031803651,0.08985020000000077,5.36254474652071e-10,sintetico
roma,2,convoluzione,10,0.3076746322031804,0.0017246322031804207,0.08297330000004877,5.362544746520709e-10,sintetico
roma,2,convoluzione,30,0.2890918856740695,0.016858114325930484,0.08171999999922264,6.148289988201427e-10,sintetico
roma,2,convoluzione,60,0.2608827511698084,0.045067248830191586,0.10178220000034344,7.535496182606056e-10,sintetico
roma,2,montecarlo,100,0.29,0.01595000000000002,0.005855899999914982,0.0,sintetico
roma,2,montecarlo,1000,0.31,0.004049999999999998,0.01503690000026836,0.0,sintetico
roma,2,montecarlo,10000,0.3019,0.004049999999999998,0.04205469999942579,0.0,sintetico
roma,2,montecarlo,100000,0.30797,0.0020200000000000218,0.15508500000032654,7e-05,sintetico
roma,1,convoluzione,5,0.7003700329765296,0.003690032976529589,0.04784950000066601,0.0,sintetico
roma,1,convoluzione,10,0.7003700329765294,0.003690032976529478,0.04646930000035354,0.0,sintetico
roma,1,convoluzione,30,0.6863758546246068,0.010304145375393148,0.04305899999963003,0.0,sintetico
roma,1,convoluzione,60,0.6640689837434601,0.03261101625653984,0.04227069999978994,0.0,sintetico
roma,1,montecarlo,100,0.72,0.023320000000000007,0.0016755000006014598,0.0,sintetico
roma,1,montecarlo,1000,0.704,0.007319999999999993,0.0029666000000361237,0.0,sintetico
roma,1,montecarlo,10000,0.703,0.006319999999999992,0.009266300000490446,0.0,sintetico
roma,1,montecarlo,100000,0.69816,0.0014800000000000368,0.0594068000000334,0.0,sintetico
roma,2,convoluzione,5,0.6295776987253381,0.0005723012746619016,0.06669400000009773,0.3385651669807001,sintetico
roma,2,convoluzione,10,0.6295776987253382,0.0005723012746617906,0.05904579999969428,0.3385651669807001,sintetico
roma,2,convoluzione,30,0.6176549772132247,0.012495022786775278,0.05991650000032678,0.34753889731501464,sintetico
roma,2,convoluzione,60,0.5990772433353979,0.031072756664602075,0.0585826000005909,0.36112171288120803,sintetico
roma,2,montecarlo,100,0.62,0.010149999999999992,0.002366499999880034,0.34,sintetico
roma,2,montecarlo,1000,0.634,0.00385000000000002,0.006635499999902095,0.339,sintetico
roma,2,montecarlo,10000,0.6345,0.004349999999999965,0.022436499999457737,0.3326,sintetico
roma,2,montecarlo,100000,0.63101,0.0008599999999999719,0.13019989999975223,0.3372,sintetico
roma,2,convoluzione,5,0.6087657495507424,0.0013192504492576251,0.064459899999747,0.3385651669807001,sintetico
roma,2,convoluzione,10,0.6087657495507424,0.0013192504492576251,0.06354689999989205,0.3385651669807001,sintetico
roma,2,convoluzione,30,0.5978061121181241,0.012278887881875922,0.07161249999990105,0.34753889731501464,sintetico
roma,2,convoluzione,60,0.5771215272098515,0.03296347279014844,0.06377929999962362,0.36112171288120803,sintetico
roma,2,montecarlo,100,0.62,0.009915000000000007,0.0026140999998460757,0.34,sintetico
roma,2,montecarlo,1000,0.616,0.005915000000000004,0.005825100000038219,0.339,sintetico
roma,2,montecarlo,10000,0.6163,0.0062149999999999705,0.020262400000319758,0.3326,sintetico
roma,2,montecarlo,100000,0.61046,0.0003750000000000142,0.12986300000011397,0.3372,sintetico
torino,0,convoluzione,5,0.9993763611943747,6.36388056253212e-05,0.01603530000011233,0.0,sintetico
torino,0,convoluzione,10,0.9993763611943745,6.363880562554325e-05,0.014834499999778927,0.0,sintetico
torino,0,convoluzione,30,0.9991854484811015,0.000254551518898527,0.014500500000394823,0.0,sintetico
torino,0,convoluzione,60,0.9987788590007799,0.0006611409992201001,0.014125499999863678,0.0,sintetico
torino,0,montecarlo,100,1.0,0.0005600000000000049,0.0005630000005112379,0.0,sintetico
torino,0,montecarlo,1000,1.0,0.0005600000000000049,0.0009499000007053837,0.0,sintetico
torino,0,montecarlo,10000,0.9994,4.0000000000040004e-05,0.0030713999994986807,0.0,sintetico
torino,0,montecarlo,100000,0.99939,4.999999999999449e-05,0.022980000000643486,0.0,sintetico
torino,1,convoluzione,5,0.994501659241757,0.0003333407582429837,0.058848899999247806,9.005057035796975e-20,sintetico
torino,1,convoluzione,10,0.994501659241757,0.0003333407582429837,0.053511799999796494,9.005057035796975e-20,sintetico
torino,1,convoluzione,30,0.9919617765216511,0.002873223478348952,0.05203610000080516,1.2960118286945362e-19,sintetico
torino,1,convoluzione,60,0.986189150838958,0.008645849161042052,0.051087400000142225,2.2088117085066473e-19,sintetico
torino,1,montecarlo,100,1.0,0.005164999999999975,0.0008943000002545887,0.0,sintetico
torino,1,montecarlo,1000,0.993,0.001835000000000031,0.0018428000003041234,0.0,sintetico
torino,1,montecarlo,10000,0.9943,0.0005350000000000632,0.005675299999893468,0.0,sintetico
torino,1,montecarlo,100000,0.99443,0.0004049999999999887,0.042627900000297814,0.0,sintetico
torino,2,convoluzione,5,0.08816513790340649,0.0015701379034064877,0.10271909999937634,0.15579561835764175,sintetico
torino,2,convoluzione,10,0.08130754778540975,0.00528745221459026,0.0960095000000365,0.1587633266976928,sintetico
torino,2,convoluzione,30,0.06952551281336641,0.017069487186633592,0.09893430000010994,0.17086163270942378,sintetico
torino,2,convoluzione,60,0.05435514513872313,0.032239854861276875,0.09316000000035274,0.1899071505739508,sintetico
torino,2,montecarlo,100,0.03,0.056595000000000006,0.0032534000001760432,0.14,sintetico
torino,2,montecarlo,1000,0.091,0.004404999999999992,0.009364499999719555,0.141,sintetico
torino,2,montecarlo,10000,0.0852,0.0013950000000000073,0.030587399999603804,0.1506,sintetico
torino,2,montecarlo,100000,0.08872,0.002124999999999988,0.17833470000005036,0.15663,sintetico
torino,1,convoluzione,5,0.9377835614216655,0.001301438578334424,0.06449350000002596,0.0,sintetico
torino,1,convoluzione,10,0.9377835614216656,0.001301438578334313,0.062365699999645585,0.0,sintetico
torino,1,convoluzione,30,0.9314284645899591,0.0076565354100408545,0.05393370000001596,0.0,sintetico
torino,1,convoluzione,60,0.9205353784936428,0.018549621506357195,0.05400909999934811,0.0,sintetico
torino,1,montecarlo,100,0.96,0.020915000000000017,0.0010385000005044276,0.0,sintetico
torino,1,montecarlo,1000,0.94,0.0009149999999999991,0.0017345999995086459,0.0,sintetico
torino,1,montecarlo,10000,0.9441,0.005015000000000103,0.005668300000252202,0.0,sintetico
torino,1,montecarlo,100000,0.93993,0.0008450000000000957,0.04255959999954939,0.0,sintetico
torino,2,convoluzione,5,0.27782615979960035,0.0007088402003996297,0.1261399999993955,0.002556541834891223,sintetico
torino,2,convoluzione,10,0.2778261597996004,0.0007088402003995742,0.11274820000016916,0.002556541834891222,sintetico
torino,2,convoluzione,30,0.2639525682251129,0.01458243177488705,0.10621479999917938,0.0028078626725373816,sintetico
torino,2,convoluzione,60,0.2438975497990976,0.034637450200902364,0.10246100000040315,0.0032464844376322707,sintetico
torino,2,montecarlo,100,0.24,0.038534999999999986,0.0035467999996399158,0.0,sintetico
torino,2,montecarlo,1000,0.285,0.0064649999999999985,0.008324100000209,0.0,sintetico
torino,2,montecarlo,10000,0.2769,0.0016349999999999976,0.03014759999950911,0.0033,sintetico
torino,2,montecarlo,100000,0.27887,0.0003350000000000297,0.18657319999965694,0.00288,sintetico
torino,3,convoluzione,5,0.21047679240837597,0.0008017924083759675,0.18649460000051477,0.004435373837676026,sintetico
torino,3,convoluzione,10,0.210476792408376,0.0008017924083759953,0.14649649999955727,0.004435373837676025,sintetico
torino,3,convoluzione,30,0.19238575922055767,0.017289240779442328,0.14397980000012467,0.004861706943251637,sintetico
torino,3,convoluzione,60,0.16545289149516332,0.04422210850483668,0.14085740000064106,0.0055298027255775515,sintetico
torino,3,montecarlo,100,0.17,0.03967499999999999,0.003917699999874458,0.01,sintetico
torino,3,montecarlo,1000,0.209,0.0006750000000000089,0.01016559999970923,0.007,sintetico
torino,3,montecarlo,10000,0.2071,0.002574999999999994,0.03639700000076118,0.0104,sintetico
torino,3,montecarlo,100000,0.20938,0.0002949999999999897,0.2334486999998262,0.0095,sintetico
torino,1,convoluzione,5,0.35953315767962174,0.006326842320378279,0.0759211000004143,2.131447933672556e-06,sintetico
torino,1,convoluzione,10,0.35953315767962174,0.006326842320378279,0.06810970000060479,2.1314479336725558e-06,sintetico
torino,1,convoluzione,30,0.3451258962398464,0.02073410376015361,0.06450990000030288,2.2798383270414805e-06,sintetico
torino,1,convoluzione,60,0.3230406323049617,0.0428193676950383,0.06520649999947636,2.5346414541573305e-06,sintetico
torino,1,montecarlo,100,0.35,0.01586000000000004,0.001909200000227429,0.0,sintetico
torino,1,montecarlo,1000,0.367,0.0011399999999999744,0.004955799999152077,0.0,sintetico
torino,1,montecarlo,10000,0.3644,0.0014600000000000168,0.017723400000249967,0.0,sintetico
torino,1,montecarlo,100000,0.36635,0.0004899999999999904,0.1177784999999858,0.0,sintetico
torino,2,convoluzione,5,0.5849230247173746,0.0030019752826254686,0.09857490000013058,0.012267434462420712,sintetico
torino,2,convoluzione,10,0.5849230247173746,0.0030019752826254686,0.09543200000007346,0.012267434462420715,sintetico
torino,2,convoluzione,30,0.5632268242274022,0.024698175772597808,0.09360710000055406,0.013482549588414328,sintetico
torino,2,convoluzione,60,0.5286048829919893,0.059320117008010764,0.09088580000025104,0.015025550379246076,sintetico
torino,2,montecarlo,100,0.58,0.007925000000000071,0.0029119000000719097,0.01,sintetico
torino,2,montecarlo,1000,0.585,0.0029250000000000664,0.007501400000364811,0.012,sintetico
torino,2,montecarlo,10000,0.5883,0.0003750000000000142,0.02622999999948661,0.0164,sintetico
torino,2,montecarlo,100000,0.58821,0.0002849999999999797,0.16774330000043847,0.01855,sintetico
torino,3,convoluzione,5,0.10600748702504828,8.74870250482801e-05,0.0985117000000173,0.810758320083377,sintetico
torino,3,convoluzione,10,0.10600748702504828,8.74870250482801e-05,0.09524359999977605,0.810758320083377,sintetico
torino,3,convoluzione,30,0.09396619430901873,0.01195380569098127,0.09489159999975527,0.8249434251178632,sintetico
torino,3,convoluzione,60,0.08137971082726281,0.024540289172737192,0.08949909999955707,0.845183182381238,sintetico
torino,3,montecarlo,100,0.09,0.015920000000000004,0.0032632000002195127,0.82,sintetico
torino,3,montecarlo,1000,0.121,0.015079999999999996,0.009144999999989523,0.797,sintetico
torino,3,montecarlo,10000,0.1038,0.002119999999999997,0.028486399999565037,0.8109,sintetico
torino,3,montecarlo,100000,0.10659,0.0006700000000000039,0.17371320000074775,0.80992,sintetico
torino,1,convoluzione,5,0.6794031484115376,0.0024418515884624403,0.030499200000122073,0.0,sintetico
torino,1,convoluzione,10,0.6794031484115376,0.0024418515884624403,0.027982800000245334,0.0,sintetico
torino,1,convoluzione,30,0.679403148411538,0.0024418515884619962,0.026880399999754445,0.0,sintetico
torino,1,convoluzione,60,0.6794031484115379,0.0024418515884621073,0.02691690000028757,0.0,sintetico
torino,1,montecarlo,100,0.7,0.01815499999999992,0.0018260999995618477,0.0,sintetico
torino,1,montecarlo,1000,0.702,0.020154999999999923,0.004153500000029453,0.0,sintetico
torino,1,montecarlo,10000,0.684,0.002155000000000018,0.012264199999663106,0.0,sintetico
torino,1,montecarlo,100000,0.67876,0.0030850000000000044,0.06565479999972013,0.0,sintetico
torino,2,convoluzione,5,0.4179273710267266,0.006322628973273403,0.08496290000039153,0.17634708943924912,sintetico
torino,2,convoluzione,10,0.40031641561105025,0.02393358438894977,0.08350269999937154,0.19692941022334584,sintetico
torino,2,convoluzione,30,0.34375340766649315,0.08049659233350687,0.08258680000017193,0.22321205532370672,sintetico
torino,2,convoluzione,60,0.29481422054348827,0.12943577945651175,0.07965619999959017,0.2659231532628375,sintetico
torino,2,montecarlo,100,0.41,0.01425000000000004,0.002560799999628216,0.18,sintetico
torino,2,montecarlo,1000,0.441,0.016749999999999987,0.005925600000409759,0.163,sintetico
torino,2,montecarlo,10000,0.4201,0.0041500000000000425,0.01936310000019148,0.1791,sintetico
torino,2,montecarlo,100000,0.4266,0.0023499999999999632,0.12281359999997221,0.17733,sintetico
torino,3,convoluzione,5,0.7988953377207815,0.009244662279218496,0.11887099999967177,0.1592750315473883,sintetico
torino,3,convoluzione,10,0.7988953377207816,0.009244662279218385,0.10987099999965722,0.1592750315473883,sintetico
torino,3,convoluzione,30,0.7761036265204461,0.0320363734795539,0.10567100000025675,0.1809219925116509,sintetico
torino,3,convoluzione,60,0.731334318502037,0.07680568149796296,0.1053117999999813,0.22095338111709226,sintetico
torino,3,montecarlo,100,0.84,0.03186,0.002424100000098406,0.11,sintetico
torino,3,montecarlo,1000,0.814,0.005859999999999976,0.005804099999295431,0.141,sintetico
torino,3,montecarlo,10000,0.8052,0.0029399999999999427,0.020857700000306068,0.1497,sintetico
torino,3,montecarlo,100000,0.80801,0.00012999999999996348,0.1398865000001024,0.15083,sintetico
torino,2,convoluzione,5,0.9565449129008672,0.0019100870991327623,0.05994709999959014,0.00965526018658463,sintetico
torino,2,convoluzione,10,0.9565449129008673,0.0019100870991326513,0.05570420000003651,0.009655260186584629,sintetico
torino,2,convoluzione,30,0.9561678270769104,0.0022871729230895532,0.06064369999967312,0.010037153820357187,sintetico
torino,2,convoluzione,60,0.9498245080791534,0.008630491920846528,0.06110850000004575,0.010653804872033393,sintetico
torino,2,montecarlo,100,0.95,0.00845499999999999,0.0017060999998648185,0.01,sintetico
torino,2,montecarlo,1000,0.965,0.006545000000000023,0.003529800000251271,0.008,sintetico
torino,2,montecarlo,10000,0.9588,0.0003450000000000397,0.012059300000146322,0.0079,sintetico
torino,2,montecarlo,100000,0.95721,0.0012449999999999406,0.07892899999933434,0.00953,sintetico
torino,3,convoluzione,5,0.955725293344132,0.0017247066558679913,0.11579670000082842,0.010488391557269588,sintetico
torino,3,convoluzione,10,0.9557252933441321,0.0017247066558678803,0.11460880000049656,0.010488391557269586,sintetico
torino,3,convoluzione,30,0.9552078153133757,0.0022421846866242934,0.10430559999986144,0.011013388383155824,sintetico
torino,3,convoluzione,60,0.9485856297466201,0.008864370253379938,0.10518779999983963,0.011919449445061589,sintetico
torino,3,montecarlo,100,0.95,0.007450000000000068,0.002211699999861594,0.01,sintetico
torino,3,montecarlo,1000,0.959,0.0015499999999999403,0.004878199999438948,0.008,sintetico
torino,3,montecarlo,10000,0.9573,0.00014999999999998348,0.015230399999381916,0.0108,sintetico
torino,3,montecarlo,100000,0.9564,0.0010499999999999954,0.11108519999925193,0.01102,sintetico
torino,1,convoluzione,5,0.2440711053051025,0.0023961053051025083,0.06035359999987122,0.010099812191722204,sintetico
torino,1,convoluzione,10,0.2440711053051025,0.0023961053051025083,0.0579888000002029,0.010099812191722204,sintetico
torino,1,convoluzione,30,0.2371998114531731,0.004475188546826908,0.054423599999608996,0.01028992041981282,sintetico
torino,1,convoluzione,60,0.2131587913505816,0.028516208649418395,0.053592399999615736,0.010589185546186703,sintetico
torino,1,montecarlo,100,0.27,0.028325000000000017,0.0023734000005788403,0.02,sintetico
torino,1,montecarlo,1000,0.275,0.03332500000000002,0.007232399999338668,0.016,sintetico
torino,1,montecarlo,10000,0.2391,0.002574999999999994,0.022955500000534812,0.017,sintetico
torino,1,montecarlo,100000,0.24265,0.0009750000000000036,0.12640060000012454,0.01811,sintetico
torino,3,convoluzione,5,0.019508011909893194,0.00014198809010680657,0.11750740000024962,0.7165500473356,sintetico
torino,3,convoluzione,10,0.019508011909893198,0.0001419880901068031,0.10810159999982716,0.7165500473356,sintetico
torino,3,convoluzione,30,0.016811249584515527,0.002838750415484474,0.1044160000001284,0.7298877192501548,sintetico
torino,3,convoluzione,60,0.011970245495553615,0.007679754504446386,0.1027723999995942,0.7492364427952444,sintetico
torino,3,montecarlo,100,0.01,0.00965,0.0030558999997083447,0.73,sintetico
torino,3,montecarlo,1000,0.009,0.010650000000000001,0.009391300000061165,0.711,sintetico
torino,3,montecarlo,10000,0.0199,0.0002500000000000002,0.03672120000010182,0.7161,sintetico
torino,3,montecarlo,100000,0.01933,0.00032000000000000084,0.22304590000021562,0.72052,sintetico
torino,1,convoluzione,5,0.39724846754166765,0.0013115324583323762,0.060684000000037486,0.011022265239015408,sintetico
torino,1,convoluzione,10,0.39724846754166765,0.0013115324583323762,0.05753439999989496,0.011022265239015408,sintetico
torino,1,convoluzione,30,0.38013237710020864,0.018427622899791385,0.05528480000066338,0.011248006679715232,sintetico
torino,1,convoluzione,60,0.36858562100062037,0.02997437899937966,0.05265369999960967,0.011617606636154246,sintetico
torino,1,montecarlo,100,0.39,0.008560000000000012,0.00224770000022545,0.02,sintetico
torino,1,montecarlo,1000,0.382,0.01656000000000002,0.006978200000048673,0.023,sintetico
torino,1,montecarlo,10000,0.4073,0.00873999999999997,0.025705500000185566,0.0241,sintetico
torino,1,montecarlo,100000,0.396,0.0025600000000000067,0.14441420000002836,0.02282,sintetico
torino,2,convoluzione,5,0.11777902603038598,0.0014240260303859803,0.08144179999999324,0.6402017850884628,sintetico
torino,2,convoluzione,10,0.11777902603038598,0.0014240260303859803,0.06768079999983456,0.6402017850884628,sintetico
torino,2,convoluzione,30,0.10619882515351939,0.010156174846480612,0.06665929999962827,0.6536051329975929,sintetico
torino,2,convoluzione,60,0.09427914100484662,0.02207585899515338,0.0668297000001985,0.6731463011733595,sintetico
torino,2,montecarlo,100,0.15,0.033644999999999994,0.0028127000005042646,0.65,sintetico
torino,2,montecarlo,1000,0.133,0.016645000000000007,0.008169400000042515,0.632,sintetico
torino,2,montecarlo,10000,0.1137,0.0026550000000000046,0.02648629999930563,0.6487,sintetico
torino,2,montecarlo,100000,0.11705,0.0006950000000000012,0.14775290000034147,0.64947,sintetico
torino,0,convoluzione,5,0.5894620661607812,0.0036879338392187266,0.014540299999680428,0.0,sintetico
torino,0,convoluzione,10,0.5894620661607811,0.0036879338392188377,0.013398500000221247,0.0,sintetico
torino,0,convoluzione,30,0.5894620661607812,0.0036879338392187266,0.013340400000743102,0.0,sintetico
torino,0,convoluzione,60,0.5894620661607809,0.0036879338392190597,0.01253530000030878,0.0,sintetico
torino,0,montecarlo,100,0.57,0.023150000000000004,0.001131099999838625,0.0,sintetico
torino,0,montecarlo,1000,0.597,0.00385000000000002,0.0024355999994440936,0.0,sintetico
torino,0,montecarlo,10000,0.5928,0.00034999999999996145,0.006172599999445083,0.0,sintetico
torino,0,montecarlo,100000,0.59304,0.00010999999999994348,0.033151700000416895,0.0,sintetico
torino,3,convoluzione,5,0.2551015855190304,0.0020465855190304194,0.1303544000002148,0.30688065735820347,sintetico
torino,3,convoluzione,10,0.24871129879155834,0.0043437012084416304,0.12439929999982269,0.31419110156419155,sintetico
torino,3,convoluzione,30,0.23193467658961306,0.021120323410386915,0.11755679999987478,0.3273472508181283,sintetico
torino,3,convoluzione,60,0.2160137803090832,0.03704121969091678,0.11712710000028892,0.347808657714429,sintetico
torino,3,montecarlo,100,0.34,0.08694500000000005,0.004350899999735702,0.3,sintetico
torino,3,montecarlo,1000,0.255,0.00194500000000003,0.01465360000020155,0.324,sintetico
torino,3,montecarlo,10000,0.2549,0.001845000000000041,0.058304600000155915,0.3078,sintetico
torino,3,montecarlo,100000,0.25102,0.0020349999999999535,0.3567537999997512,0.3147,sintetico
torino,3,convoluzione,5,0.053457837815814487,0.002362837815814485,0.16162830000030226,0.3239627866389637,sintetico
torino,3,convoluzione,10,0.053457837815814487,0.002362837815814485,0.1535500999998476,0.3239627866389637,sintetico
torino,3,convoluzione,30,0.045139606027266174,0.005955393972733827,0.17675689999941824,0.34389590695192557,sintetico
torino,3,convoluzione,60,0.034788467243045997,0.016306532756954005,0.17150779999974475,0.3747447815848614,sintetico
torino,3,montecarlo,100,0.05,0.0010949999999999988,0.004230900000038673,0.34,sintetico
torino,3,montecarlo,1000,0.053,0.001904999999999997,0.015668600000026345,0.318,sintetico
torino,3,montecarlo,10000,0.0492,0.0018950000000000009,0.05031810000036785,0.3293,sintetico
torino,3,montecarlo,100000,0.05226,0.0011649999999999994,0.2761774000000514,0.33061,sintetico
torino,2,convoluzione,5,0.05954769701939042,0.003912302980609579,0.11929520000012417,0.03346177474189336,sintetico
torino,2,convoluzione,10,0.059547697019390416,0.003912302980609586,0.11723780000011175,0.03346177474189336,sintetico
torino,2,convoluzione,30,0.05209504829234456,0.01136495170765544,0.10622440000042843,0.03460168344947519,sintetico
torino,2,convoluzione,60,0.0394506707074797,0.024009329292520303,0.10428740000043035,0.036334560343115864,sintetico
torino,2,montecarlo,100,0.06,0.0034600000000000047,0.0032359999995605904,0.02,sintetico
torino,2,montecarlo,1000,0.075,0.011539999999999995,0.010455499999807216,0.029,sintetico
torino,2,montecarlo,10000,0.0614,0.0020599999999999993,0.032355300000745046,0.0331,sintetico
torino,2,montecarlo,100000,0.06367,0.00021000000000000185,0.18366299999979674,0.03358,sintetico
torino,3,convoluzione,5,0.3084711611658471,0.0013988388341528712,0.1630542000002606,0.3850610546180607,sintetico
torino,3,convoluzione,10,0.3084711611658471,0.0013988388341528712,0.14648849999957747,0.3850610546180607,sintetico
torino,3,convoluzione,30,0.29176637447438414,0.01810362552561584,0.14707449999968958,0.3999283934388583,sintetico
torino,3,convoluzione,60,0.26570616861991553,0.04416383138008445,0.14481660000001284,0.4236827384933981,sintetico
torino,3,montecarlo,100,0.32,0.010130000000000028,0.003733500000635104,0.39,sintetico
torino,3,montecarlo,1000,0.326,0.016130000000000033,0.011801900000136811,0.359,sintetico
torino,3,montecarlo,10000,0.3074,0.0024699999999999722,0.04044109999995271,0.3764,sintetico
torino,3,montecarlo,100000,0.30876,0.0011099999999999999,0.22965280000062194,0.38264,sintetico
torino,2,convoluzione,5,0.3681005092291448,0.0038344907708552367,0.11465510000016366,0.22362858053513587,sintetico
torino,2,convoluzione,10,0.36810050922914483,0.003834490770855181,0.10758489999989251,0.22362858053513587,sintetico
torino,2,convoluzione,30,0.3558655767793734,0.0160694232206266,0.10503100000005361,0.23915553657183025,sintetico
torino,2,convoluzione,60,0.33575373271772163,0.036181267282278384,0.10428299999966839,0.2635510070872567,sintetico
torino,2,montecarlo,100,0.34,0.03193499999999999,0.0029436000004352536,0.19,sintetico
torino,2,montecarlo,1000,0.398,0.026065000000000005,0.008493099999213882,0.208,sintetico
torino,2,montecarlo,10000,0.3693,0.0026349999999999985,0.027929199999562115,0.2219,sintetico
torino,2,montecarlo,100000,0.37159,0.0003450000000000397,0.15329300000030344,0.22567,sintetico
torino,2,convoluzione,5,0.6121706780294354,0.008640678029435356,0.1146416000001409,0.05037885933050709,sintetico
torino,2,convoluzione,10,0.6121706780294353,0.008640678029435245,0.10511640000004263,0.05037885933050709,sintetico
torino,2,convoluzione,30,0.5923328831890988,0.011197116810901186,0.10619020000012824,0.05184365051799439,sintetico
torino,2,convoluzione,60,0.5571398355594955,0.04639016444050448,0.1022806999999375,0.05410692654843308,sintetico
torino,2,montecarlo,100,0.63,0.026469999999999994,0.003347099999700731,0.03,sintetico
torino,2,montecarlo,1000,0.623,0.019469999999999987,0.01032870000017283,0.042,sintetico
torino,2,montecarlo,10000,0.6031,0.00043000000000004146,0.03188190000037139,0.0516,sintetico
torino,2,montecarlo,100000,0.6028,0.0007300000000000084,0.24340329999995447,0.0516,sintetico
torino,3,convoluzione,5,0.3230504609191684,0.0011754609191683696,0.1537066999999297,0.02050288298997557,sintetico
torino,3,convoluzione,10,0.32305046091916834,0.001175460919168314,0.14691700000003038,0.02050288298997557,sintetico
torino,3,convoluzione,30,0.30385531688915385,0.018019683110846174,0.14430540000012115,0.021667720444794574,sintetico
torino,3,convoluzione,60,0.2722400743649347,0.04963492563506533,0.14213230000041222,0.02379192971813464,sintetico
torino,3,montecarlo,100,0.27,0.051875000000000004,0.004446399999324058,0.02,sintetico
torino,3,montecarlo,1000,0.33,0.008124999999999993,0.013202199999795994,0.014,sintetico
torino,3,montecarlo,10000,0.3201,0.0017750000000000266,0.0400407000006453,0.0206,sintetico
torino,3,montecarlo,100000,0.3193,0.0025750000000000495,0.23387220000040543,0.02029,sintetico
torino,3,convoluzione,5,0.47583292573253644,0.0006229257325364168,0.1576294999995298,0.06292716056403153,sintetico
torino,3,convoluzione,10,0.4745054901174835,0.0007045098825165241,0.14877479999995558,0.06475772440220909,sintetico
torino,3,convoluzione,30,0.45525376205305557,0.019956237946944455,0.1430503999999928,0.06749315973395376,sintetico
torino,3,convoluzione,60,0.42027336592635955,0.05493663407364047,0.1404646999999386,0.07175680298047123,sintetico
torino,3,montecarlo,100,0.5,0.02478999999999998,0.004925600000206032,0.07,sintetico
torino,3,montecarlo,1000,0.48,0.004789999999999961,0.012518200000158686,0.052,sintetico
torino,3,montecarlo,10000,0.4772,0.0019899999999999918,0.0433020000000397,0.0626,sintetico
torino,3,montecarlo,100000,0.47464,0.0005700000000000149,0.259989800000767,0.06413,sintetico
torino,1,convoluzione,5,0.6718674859009646,0.004352485900964598,0.07131399999980204,2.6020962386965596e-07,sintetico
torino,1,convoluzione,10,0.6687995391479024,0.001284539147902386,0.06836420000036014,2.680672437398373e-07,sintetico
torino,1,convoluzione,30,0.6656022164363613,0.0019127835636386648,0.06522300000051473,2.762638317202793e-07,sintetico
torino,1,convoluzione,60,0.6605980392423966,0.0069169607576033965,0.06399920000058046,2.8907898136030294e-07,sintetico
torino,1,montecarlo,100,0.77,0.10248500000000005,0.0021098999995956547,0.0,sintetico
torino,1,montecarlo,1000,0.665,0.002514999999999934,0.00580309999986639,0.0,sintetico
torino,1,montecarlo,10000,0.6736,0.006085000000000007,0.018143700000109675,0.0006,sintetico
torino,1,montecarlo,100000,0.66796,0.0004450000000000287,0.10697090000030585,0.00061,sintetico
torino,0,convoluzione,5,0.9002641863355025,0.0015958136644974585,0.016621699999632256,0.0,sintetico
torino,0,convoluzione,10,0.9002641863355026,0.0015958136644973475,0.014645500000369793,0.0,sintetico
torino,0,convoluzione,30,0.895719074608924,0.006140925391076024,0.01378629999999248,0.0,sintetico
torino,0,convoluzione,60,0.8807168065871585,0.021143193412841543,0.013998899999933201,0.0,sintetico
torino,0,montecarlo,100,0.9,0.0018599999999999728,0.0009482999994361307,0.0,sintetico
torino,0,montecarlo,1000,0.914,0.01214000000000004,0.002347900000131631,0.0,sintetico
torino,0,montecarlo,10000,0.903,0.0011400000000000299,0.006703600000037113,0.0,sintetico
torino,0,montecarlo,100000,0.90203,0.00017000000000000348,0.036036999999851105,0.0,sintetico
torino,1,convoluzione,5,0.8834328383772223,0.000907161622777708,0.07124070000008942,0.0,sintetico
torino,1,convoluzione,10,0.8834328383772224,0.0009071616227775969,0.06702790000053938,0.0,sintetico
torino,1,convoluzione,30,0.8782865179551821,0.006053482044817926,0.06596429999990505,0.0,sintetico
torino,1,convoluzione,60,0.8640974411402377,0.02024255885976234,0.06626390000019455,0.0,sintetico
torino,1,montecarlo,100,0.88,0.0043400000000000105,0.0017879999995784601,0.0,sintetico
