citta,coppia,origine,destinazione,margine_secondi,scadenza,strategia,probabilita,arrivo_programmato,cambi,coincide_con_robusto,ampiezza_frontiera,candidati,modello_ritardo
torino,1,3176,3492,0,1787727413,robusto,0.05887863870619424,1787727413,0,True,0.05865899966854592,4,sintetico
torino,1,3176,3492,300,1787727713,piu_veloce,0.9592135185575505,1787727413,0,True,0.9000549671708524,4,sintetico
torino,1,3176,3492,300,1787727713,meno_cambi,0.9592135185575505,1787727413,0,True,0.9000549671708524,4,sintetico
torino,1,3176,3492,300,1787727713,margine_fisso,0.9592135185575505,1787727413,0,True,0.9000549671708524,4,sintetico
torino,1,3176,3492,300,1787727713,robusto,0.9592135185575505,1787727413,0,True,0.9000549671708524,4,sintetico
torino,1,3176,3492,600,1787728013,piu_veloce,0.9993763611943745,1787727413,0,True,0.9180688134089647,4,sintetico
torino,1,3176,3492,600,1787728013,meno_cambi,0.9993763611943745,1787727413,0,True,0.9180688134089647,4,sintetico
torino,1,3176,3492,600,1787728013,margine_fisso,0.9993763611943745,1787727413,0,True,0.9180688134089647,4,sintetico
torino,1,3176,3492,600,1787728013,robusto,0.9993763611943745,1787727413,0,True,0.9180688134089647,4,sintetico
torino,1,3176,3492,900,1787728313,piu_veloce,0.9999846783247841,1787727413,0,True,0.8494104598276965,4,sintetico
torino,1,3176,3492,900,1787728313,meno_cambi,0.9999846783247841,1787727413,0,True,0.8494104598276965,4,sintetico
torino,1,3176,3492,900,1787728313,margine_fisso,0.9999846783247841,1787727413,0,True,0.8494104598276965,4,sintetico
torino,1,3176,3492,900,1787728313,robusto,0.9999846783247841,1787727413,0,True,0.8494104598276965,4,sintetico
torino,1,3176,3492,1200,1787728613,piu_veloce,0.9999993429933931,1787727413,0,True,0.6026339082265348,4,sintetico
torino,1,3176,3492,1200,1787728613,meno_cambi,0.9999993429933931,1787727413,0,True,0.6026339082265348,4,sintetico
torino,1,3176,3492,1200,1787728613,margine_fisso,0.9999993429933931,1787727413,0,True,0.6026339082265348,4,sintetico
torino,1,3176,3492,1200,1787728613,robusto,0.9999993429933931,1787727413,0,True,0.6026339082265348,4,sintetico
torino,1,3176,3492,1800,1787729213,piu_veloce,0.9999999982791088,1787727413,0,True,0.35754591067174,4,sintetico
torino,1,3176,3492,1800,1787729213,meno_cambi,0.9999999982791088,1787727413,0,True,0.35754591067174,4,sintetico
torino,1,3176,3492,1800,1787729213,margine_fisso,0.9999999982791088,1787727413,0,True,0.35754591067174,4,sintetico
torino,1,3176,3492,1800,1787729213,robusto,0.9999999982791088,1787727413,0,True,0.35754591067174,4,sintetico
torino,2,3818,1182,0,1787727723,piu_veloce,0.00013642280390899084,1787727723,2,True,,6,sintetico
torino,2,3818,1182,0,1787727723,meno_cambi,0.0,1787728683,1,False,,6,sintetico
torino,2,3818,1182,0,1787727723,margine_fisso,0.0,1787730481,1,False,,6,sintetico
torino,2,3818,1182,0,1787727723,robusto,0.00013642280390899084,1787727723,2,True,,6,sintetico
torino,2,3818,1182,300,1787728023,piu_veloce,0.09286250611621025,1787727723,2,True,,6,sintetico
torino,2,3818,1182,300,1787728023,meno_cambi,0.0,1787728683,1,False,,6,sintetico
torino,2,3818,1182,300,1787728023,margine_fisso,0.0,1787730481,1,False,,6,sintetico
torino,2,3818,1182,300,1787728023,robusto,0.09286250611621025,1787727723,2,True,,6,sintetico
torino,2,3818,1182,600,1787728323,piu_veloce,0.2778261597996004,1787727723,2,True,0.08012538071404626,6,sintetico
torino,2,3818,1182,600,1787728323,meno_cambi,0.0,1787728683,1,False,0.08012538071404626,6,sintetico
torino,2,3818,1182,600,1787728323,margine_fisso,0.0,1787730481,1,False,0.08012538071404626,6,sintetico
torino,2,3818,1182,600,1787728323,robusto,0.2778261597996004,1787727723,2,True,0.08012538071404626,6,sintetico
torino,2,3818,1182,900,1787728623,piu_veloce,0.3604968882695571,1787727723,2,True,0.15037904285005554,6,sintetico
torino,2,3818,1182,900,1787728623,meno_cambi,5.413819793447754e-05,1787728683,1,False,0.15037904285005554,6,sintetico
torino,2,3818,1182,900,1787728623,margine_fisso,0.0,1787730481,1,False,0.15037904285005554,6,sintetico
torino,2,3818,1182,900,1787728623,robusto,0.3604968882695571,1787727723,2,True,0.15037904285005554,6,sintetico
torino,2,3818,1182,1200,1787728923,piu_veloce,0.48563206734180026,1787727723,2,True,0.3847150851741721,6,sintetico
torino,2,3818,1182,1200,1787728923,meno_cambi,0.10091698216762816,1787728683,1,False,0.3847150851741721,6,sintetico
torino,2,3818,1182,1200,1787728923,margine_fisso,0.0,1787730481,1,False,0.3847150851741721,6,sintetico
torino,2,3818,1182,1200,1787728923,robusto,0.48563206734180026,1787727723,2,True,0.3847150851741721,6,sintetico
torino,2,3818,1182,1800,1787729523,piu_veloce,0.8275423420305714,1787727723,2,True,0.6167496640797394,6,sintetico
torino,2,3818,1182,1800,1787729523,meno_cambi,0.46539638800649635,1787728683,1,False,0.6167496640797394,6,sintetico
torino,2,3818,1182,1800,1787729523,margine_fisso,0.0,1787730481,1,False,0.6167496640797394,6,sintetico
torino,2,3818,1182,1800,1787729523,robusto,0.8275423420305714,1787727723,2,True,0.6167496640797394,6,sintetico
torino,3,923,1341,0,1787728167,piu_veloce,0.031532676815613704,1787728167,2,True,,4,sintetico
torino,3,923,1341,0,1787728167,meno_cambi,0.031532676815613704,1787728167,2,True,,4,sintetico
torino,3,923,1341,0,1787728167,margine_fisso,0.0,1787729918,2,False,,4,sintetico
torino,3,923,1341,0,1787728167,robusto,0.031532676815613704,1787728167,2,True,,4,sintetico
torino,3,923,1341,300,1787728467,piu_veloce,0.2818216546212852,1787728167,2,True,,4,sintetico
torino,3,923,1341,300,1787728467,meno_cambi,0.2818216546212852,1787728167,2,True,,4,sintetico
torino,3,923,1341,300,1787728467,margine_fisso,0.0,1787729918,2,False,,4,sintetico
torino,3,923,1341,300,1787728467,robusto,0.2818216546212852,1787728167,2,True,,4,sintetico
torino,3,923,1341,600,1787728767,piu_veloce,0.40031641561105025,1787728167,2,True,0.25125046501943316,4,sintetico
torino,3,923,1341,600,1787728767,meno_cambi,0.40031641561105025,1787728167,2,True,0.25125046501943316,4,sintetico
torino,3,923,1341,600,1787728767,margine_fisso,0.0,1787729918,2,False,0.25125046501943316,4,sintetico
torino,3,923,1341,600,1787728767,robusto,0.40031641561105025,1787728167,2,True,0.25125046501943316,4,sintetico
torino,3,923,1341,900,1787729067,piu_veloce,0.7006866771952627,1787728167,2,True,0.020480770870574982,4,sintetico
torino,3,923,1341,900,1787729067,meno_cambi,0.7006866771952627,1787728167,2,True,0.020480770870574982,4,sintetico
torino,3,923,1341,900,1787729067,margine_fisso,0.0,1787729918,2,False,0.020480770870574982,4,sintetico
torino,3,923,1341,900,1787729067,robusto,0.7006866771952627,1787728167,2,True,0.020480770870574982,4,sintetico
torino,3,923,1341,1200,1787729367,piu_veloce,0.7798178664043505,1787728167,2,False,0.026408385144363722,4,sintetico
torino,3,923,1341,1200,1787729367,meno_cambi,0.7798178664043505,1787728167,2,False,0.026408385144363722,4,sintetico
torino,3,923,1341,1200,1787729367,margine_fisso,0.0,1787729918,2,False,0.026408385144363722,4,sintetico
torino,3,923,1341,1200,1787729367,robusto,0.8062262515487142,1787728728,3,True,0.026408385144363722,4,sintetico
torino,3,923,1341,1800,1787729967,piu_veloce,0.8010482035047128,1787728167,2,False,0.5761327575322023,4,sintetico
torino,3,923,1341,1800,1787729967,meno_cambi,0.8010482035047128,1787728167,2,False,0.5761327575322023,4,sintetico
torino,3,923,1341,1800,1787729967,margine_fisso,0.26196455054891726,1787729918,2,False,0.5761327575322023,4,sintetico
torino,3,923,1341,1800,1787729967,robusto,0.837843975814783,1787728728,3,True,0.5761327575322023,4,sintetico
torino,4,1682,3415,0,1787729070,piu_veloce,0.002095313909881229,1787729070,1,True,0.0020603791445022654,6,sintetico
torino,4,1682,3415,0,1787729070,meno_cambi,0.0,1787730186,0,False,0.0020603791445022654,6,sintetico
torino,4,1682,3415,0,1787729070,margine_fisso,6.185968784251662e-06,1787729189,1,False,0.0020603791445022654,6,sintetico
torino,4,1682,3415,0,1787729070,robusto,0.002095313909881229,1787729070,1,True,0.0020603791445022654,6,sintetico
torino,4,1682,3415,300,1787729370,piu_veloce,0.09189102705020497,1787729070,1,False,0.12176994286300503,6,sintetico
torino,4,1682,3415,300,1787729370,meno_cambi,0.0,1787730186,0,False,0.12176994286300503,6,sintetico
torino,4,1682,3415,300,1787729370,margine_fisso,0.12562233961987576,1787729189,1,True,0.12176994286300503,6,sintetico
torino,4,1682,3415,300,1787729370,robusto,0.12562233961987576,1787729189,1,True,0.12176994286300503,6,sintetico
torino,4,1682,3415,600,1787729670,piu_veloce,0.2440711053051025,1787729070,1,False,0.3221451906797609,6,sintetico
torino,4,1682,3415,600,1787729670,meno_cambi,0.0,1787730186,0,False,0.3221451906797609,6,sintetico
torino,4,1682,3415,600,1787729670,margine_fisso,0.3416532025896541,1787729189,1,True,0.3221451906797609,6,sintetico
torino,4,1682,3415,600,1787729670,robusto,0.3416532025896541,1787729189,1,True,0.3221451906797609,6,sintetico
torino,4,1682,3415,900,1787729970,piu_veloce,0.4064428215814304,1787729070,1,False,0.46333521178852954,6,sintetico
torino,4,1682,3415,900,1787729970,meno_cambi,0.0,1787730186,0,False,0.46333521178852954,6,sintetico
torino,4,1682,3415,900,1787729970,margine_fisso,0.518925983725346,1787729189,1,True,0.46333521178852954,6,sintetico
torino,4,1682,3415,900,1787729970,robusto,0.518925983725346,1787729189,1,True,0.46333521178852954,6,sintetico
torino,4,1682,3415,1200,1787730270,piu_veloce,0.5939501313356195,1787729070,1,False,0.6798639019346349,6,sintetico
torino,4,1682,3415,1200,1787730270,meno_cambi,0.031031771165322197,1787730186,0,False,0.6798639019346349,6,sintetico
torino,4,1682,3415,1200,1787730270,margine_fisso,0.710895673099957,1787729189,1,True,0.6798639019346349,6,sintetico
torino,4,1682,3415,1200,1787730270,robusto,0.710895673099957,1787729189,1,True,0.6798639019346349,6,sintetico
torino,4,1682,3415,1800,1787730870,piu_veloce,0.8702062073744571,1787729070,1,False,0.6837954963449377,6,sintetico
torino,4,1682,3415,1800,1787730870,meno_cambi,0.6653134048850612,1787730186,0,False,0.6837954963449377,6,sintetico
torino,4,1682,3415,1800,1787730870,margine_fisso,0.9093054225556366,1787729189,1,True,0.6837954963449377,6,sintetico
torino,4,1682,3415,1800,1787730870,robusto,0.9093054225556366,1787729189,1,True,0.6837954963449377,6,sintetico
torino,5,1905,157,0,1787727249,piu_veloce,3.920654330347853e-05,1787727249,3,True,,8,sintetico
torino,5,1905,157,0,1787727249,meno_cambi,0.0,1787729820,1,False,,8,sintetico
torino,5,1905,157,0,1787727249,margine_fisso,0.0,1787729820,1,False,,8,sintetico
torino,5,1905,157,0,1787727249,robusto,3.920654330347853e-05,1787727249,3,True,,8,sintetico
torino,5,1905,157,300,1787727549,piu_veloce,0.010560999249942419,1787727249,3,True,0.005556084301252755,8,sintetico
torino,5,1905,157,300,1787727549,meno_cambi,0.0,1787729820,1,False,0.005556084301252755,8,sintetico
torino,5,1905,157,300,1787727549,margine_fisso,0.0,1787729820,1,False,0.005556084301252755,8,sintetico
torino,5,1905,157,300,1787727549,robusto,0.010560999249942419,1787727249,3,True,0.005556084301252755,8,sintetico
torino,5,1905,157,600,1787727849,piu_veloce,0.053457837815814487,1787727249,3,False,0.26465378884242946,8,sintetico
torino,5,1905,157,600,1787727849,meno_cambi,0.0,1787729820,1,False,0.26465378884242946,8,sintetico
torino,5,1905,157,600,1787727849,margine_fisso,0.0,1787729820,1,False,0.26465378884242946,8,sintetico
torino,5,1905,157,600,1787727849,robusto,0.30075907615817976,1787727640,2,True,0.26465378884242946,8,sintetico
torino,5,1905,157,900,1787728149,piu_veloce,0.1652761736164526,1787727249,3,False,0.5098748675378892,8,sintetico
torino,5,1905,157,900,1787728149,meno_cambi,0.0,1787729820,1,False,0.5098748675378892,8,sintetico
torino,5,1905,157,900,1787728149,margine_fisso,0.0,1787729820,1,False,0.5098748675378892,8,sintetico
torino,5,1905,157,900,1787728149,robusto,0.5800441017186303,1787727640,2,True,0.5098748675378892,8,sintetico
torino,5,1905,157,1200,1787728449,piu_veloce,0.3078557037565375,1787727249,3,False,0.546767333029937,8,sintetico
torino,5,1905,157,1200,1787728449,meno_cambi,0.0,1787729820,1,False,0.546767333029937,8,sintetico
torino,5,1905,157,1200,1787728449,margine_fisso,0.0,1787729820,1,False,0.546767333029937,8,sintetico
torino,5,1905,157,1200,1787728449,robusto,0.641753864712677,1787727640,2,True,0.546767333029937,8,sintetico
torino,5,1905,157,1800,1787729049,piu_veloce,0.5159063072023501,1787727249,3,False,0.39368425758049735,8,sintetico
torino,5,1905,157,1800,1787729049,meno_cambi,0.0,1787729820,1,False,0.39368425758049735,8,sintetico
torino,5,1905,157,1800,1787729049,margine_fisso,0.0,1787729820,1,False,0.39368425758049735,8,sintetico
torino,5,1905,157,1800,1787729049,robusto,0.82523948439861,1787727640,2,True,0.39368425758049735,8,sintetico
torino,6,1516,2738,0,1787725184,piu_veloce,0.026131978508807965,1787725184,0,True,,3,sintetico
torino,6,1516,2738,0,1787725184,meno_cambi,0.026131978508807965,1787725184,0,True,,3,sintetico
torino,6,1516,2738,0,1787725184,margine_fisso,0.026131978508807965,1787725184,0,True,,3,sintetico
torino,6,1516,2738,0,1787725184,robusto,0.026131978508807965,1787725184,0,True,,3,sintetico
torino,6,1516,2738,300,1787725484,piu_veloce,0.6136457482024523,1787725184,0,True,,3,sintetico
torino,6,1516,2738,300,1787725484,meno_cambi,0.6136457482024523,1787725184,0,True,,3,sintetico
torino,6,1516,2738,300,1787725484,margine_fisso,0.6136457482024523,1787725184,0,True,,3,sintetico
torino,6,1516,2738,300,1787725484,robusto,0.6136457482024523,1787725184,0,True,,3,sintetico
torino,6,1516,2738,600,1787725784,piu_veloce,0.9002641863355026,1787725184,0,True,,3,sintetico
torino,6,1516,2738,600,1787725784,meno_cambi,0.9002641863355026,1787725184,0,True,,3,sintetico
torino,6,1516,2738,600,1787725784,margine_fisso,0.9002641863355026,1787725184,0,True,,3,sintetico
torino,6,1516,2738,600,1787725784,robusto,0.9002641863355026,1787725184,0,True,,3,sintetico
torino,6,1516,2738,900,1787726084,piu_veloce,0.9718042044487902,1787725184,0,True,,3,sintetico
torino,6,1516,2738,900,1787726084,meno_cambi,0.9718042044487902,1787725184,0,True,,3,sintetico
torino,6,1516,2738,900,1787726084,margine_fisso,0.9718042044487902,1787725184,0,True,,3,sintetico
torino,6,1516,2738,900,1787726084,robusto,0.9718042044487902,1787725184,0,True,,3,sintetico
torino,6,1516,2738,1200,1787726384,piu_veloce,0.9906393906771903,1787725184,0,True,,3,sintetico
torino,6,1516,2738,1200,1787726384,meno_cambi,0.9906393906771903,1787725184,0,True,,3,sintetico
torino,6,1516,2738,1200,1787726384,margine_fisso,0.9906393906771903,1787725184,0,True,,3,sintetico
torino,6,1516,2738,1200,1787726384,robusto,0.9906393906771903,1787725184,0,True,,3,sintetico
torino,6,1516,2738,1800,1787726984,piu_veloce,0.999635011276919,1787725184,0,True,,3,sintetico
torino,6,1516,2738,1800,1787726984,meno_cambi,0.999635011276919,1787725184,0,True,,3,sintetico
torino,6,1516,2738,1800,1787726984,margine_fisso,0.999635011276919,1787725184,0,True,,3,sintetico
torino,6,1516,2738,1800,1787726984,robusto,0.999635011276919,1787725184,0,True,,3,sintetico
torino,7,1329,1779,0,1787729202,piu_veloce,0.016937036875749635,1787729202,2,True,0.013867825307738318,3,sintetico
torino,7,1329,1779,0,1787729202,meno_cambi,0.0,1787730881,1,False,0.013867825307738318,3,sintetico
torino,7,1329,1779,0,1787729202,margine_fisso,0.0,1787730881,1,False,0.013867825307738318,3,sintetico
torino,7,1329,1779,0,1787729202,robusto,0.016937036875749635,1787729202,2,True,0.013867825307738318,3,sintetico
torino,7,1329,1779,300,1787729502,piu_veloce,0.2135915163278693,1787729202,2,True,0.17451725589510184,3,sintetico
torino,7,1329,1779,300,1787729502,meno_cambi,0.0,1787730881,1,False,0.17451725589510184,3,sintetico
torino,7,1329,1779,300,1787729502,margine_fisso,0.0,1787730881,1,False,0.17451725589510184,3,sintetico
torino,7,1329,1779,300,1787729502,robusto,0.2135915163278693,1787729202,2,True,0.17451725589510184,3,sintetico
torino,7,1329,1779,600,1787729802,piu_veloce,0.27548351236544943,1787729202,2,True,0.22392314497925747,3,sintetico
torino,7,1329,1779,600,1787729802,meno_cambi,0.0,1787730881,1,False,0.22392314497925747,3,sintetico
torino,7,1329,1779,600,1787729802,margine_fisso,0.0,1787730881,1,False,0.22392314497925747,3,sintetico
torino,7,1329,1779,600,1787729802,robusto,0.27548351236544943,1787729202,2,True,0.22392314497925747,3,sintetico
torino,7,1329,1779,900,1787730102,piu_veloce,0.28705632830900374,1787729202,2,True,0.23064217715091567,3,sintetico
torino,7,1329,1779,900,1787730102,meno_cambi,0.0,1787730881,1,False,0.23064217715091567,3,sintetico
torino,7,1329,1779,900,1787730102,margine_fisso,0.0,1787730881,1,False,0.23064217715091567,3,sintetico
torino,7,1329,1779,900,1787730102,robusto,0.28705632830900374,1787729202,2,True,0.23064217715091567,3,sintetico
torino,7,1329,1779,1200,1787730402,piu_veloce,0.28959645805438083,1787729202,2,True,0.23143122389487766,3,sintetico
torino,7,1329,1779,1200,1787730402,meno_cambi,0.0,1787730881,1,False,0.23143122389487766,3,sintetico
torino,7,1329,1779,1200,1787730402,margine_fisso,0.0,1787730881,1,False,0.23143122389487766,3,sintetico
torino,7,1329,1779,1200,1787730402,robusto,0.28959645805438083,1787729202,2,True,0.23143122389487766,3,sintetico
torino,7,1329,1779,1800,1787731002,piu_veloce,0.914964508055234,1787729202,2,True,0.7590477128960531,3,sintetico
torino,7,1329,1779,1800,1787731002,meno_cambi,0.15591679515918094,1787730881,1,False,0.7590477128960531,3,sintetico
torino,7,1329,1779,1800,1787731002,margine_fisso,0.15591679515918094,1787730881,1,False,0.7590477128960531,3,sintetico
torino,7,1329,1779,1800,1787731002,robusto,0.914964508055234,1787729202,2,True,0.7590477128960531,3,sintetico
torino,8,1484,380,0,1787725837,piu_veloce,0.00040548248427440923,1787725837,2,True,,8,sintetico
torino,8,1484,380,0,1787725837,meno_cambi,0.0,1787727747,0,False,,8,sintetico
torino,8,1484,380,0,1787725837,margine_fisso,0.0,1787727747,0,False,,8,sintetico
torino,8,1484,380,0,1787725837,robusto,0.00040548248427440923,1787725837,2,True,,8,sintetico
torino,8,1484,380,300,1787726137,piu_veloce,0.028906596663460987,1787725837,2,False,0.15070556062366045,8,sintetico
torino,8,1484,380,300,1787726137,meno_cambi,0.0,1787727747,0,False,0.15070556062366045,8,sintetico
torino,8,1484,380,300,1787726137,margine_fisso,0.0,1787727747,0,False,0.15070556062366045,8,sintetico
torino,8,1484,380,300,1787726137,robusto,0.17961215728712143,1787725940,1,True,0.15070556062366045,8,sintetico
torino,8,1484,380,600,1787726437,piu_veloce,0.10328990616810606,1787725837,2,False,0.11254926254844906,8,sintetico
torino,8,1484,380,600,1787726437,meno_cambi,0.0,1787727747,0,False,0.11254926254844906,8,sintetico
torino,8,1484,380,600,1787726437,margine_fisso,0.0,1787727747,0,False,0.11254926254844906,8,sintetico
torino,8,1484,380,600,1787726437,robusto,0.21583916871655512,1787725940,1,True,0.11254926254844906,8,sintetico
torino,8,1484,380,900,1787726737,piu_veloce,0.15357607996094225,1787725837,2,False,0.6600794329273213,8,sintetico
torino,8,1484,380,900,1787726737,meno_cambi,0.0,1787727747,0,False,0.6600794329273213,8,sintetico
torino,8,1484,380,900,1787726737,margine_fisso,0.0,1787727747,0,False,0.6600794329273213,8,sintetico
torino,8,1484,380,900,1787726737,robusto,0.8136555128882635,1787725940,1,True,0.6600794329273213,8,sintetico
torino,8,1484,380,1200,1787727037,piu_veloce,0.36762336692725367,1787725837,2,False,0.5113135703551697,8,sintetico
torino,8,1484,380,1200,1787727037,meno_cambi,0.0,1787727747,0,False,0.5113135703551697,8,sintetico
torino,8,1484,380,1200,1787727037,margine_fisso,0.0,1787727747,0,False,0.5113135703551697,8,sintetico
torino,8,1484,380,1200,1787727037,robusto,0.8789369372824234,1787725940,1,True,0.5113135703551697,8,sintetico
torino,8,1484,380,1800,1787727637,piu_veloce,0.8789656869572846,1787725837,2,False,0.1037639233095119,8,sintetico
torino,8,1484,380,1800,1787727637,meno_cambi,1.6725641982774206e-05,1787727747,0,False,0.1037639233095119,8,sintetico
torino,8,1484,380,1800,1787727637,margine_fisso,1.6725641982774206e-05,1787727747,0,False,0.1037639233095119,8,sintetico
torino,8,1484,380,1800,1787727637,robusto,0.9827296102667965,1787725940,1,True,0.1037639233095119,8,sintetico
torino,9,118,194,0,1787728571,piu_veloce,0.0028061554389634423,1787728571,2,True,,2,sintetico
torino,9,118,194,0,1787728571,meno_cambi,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,0,1787728571,margine_fisso,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,0,1787728571,robusto,0.0028061554389634423,1787728571,2,True,,2,sintetico
torino,9,118,194,300,1787728871,piu_veloce,0.1356682589432775,1787728571,2,True,,2,sintetico
torino,9,118,194,300,1787728871,meno_cambi,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,300,1787728871,margine_fisso,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,300,1787728871,robusto,0.1356682589432775,1787728571,2,True,,2,sintetico
torino,9,118,194,600,1787729171,piu_veloce,0.2990232497664653,1787728571,2,True,,2,sintetico
torino,9,118,194,600,1787729171,meno_cambi,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,600,1787729171,margine_fisso,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,600,1787729171,robusto,0.2990232497664653,1787728571,2,True,,2,sintetico
torino,9,118,194,900,1787729471,piu_veloce,0.3879903680849414,1787728571,2,True,,2,sintetico
torino,9,118,194,900,1787729471,meno_cambi,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,900,1787729471,margine_fisso,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,900,1787729471,robusto,0.3879903680849414,1787728571,2,True,,2,sintetico
torino,9,118,194,1200,1787729771,piu_veloce,0.49577178507926223,1787728571,2,True,,2,sintetico
torino,9,118,194,1200,1787729771,meno_cambi,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,1200,1787729771,margine_fisso,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,1200,1787729771,robusto,0.49577178507926223,1787728571,2,True,,2,sintetico
torino,9,118,194,1800,1787730371,piu_veloce,0.6966993911449457,1787728571,2,True,,2,sintetico
torino,9,118,194,1800,1787730371,meno_cambi,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,1800,1787730371,margine_fisso,0.0,1787730791,1,False,,2,sintetico
torino,9,118,194,1800,1787730371,robusto,0.6966993911449457,1787728571,2,True,,2,sintetico
torino,10,1538,1425,0,1787725775,piu_veloce,0.007678852748787609,1787725775,1,True,0.0049327412204366195,9,sintetico
torino,10,1538,1425,0,1787725775,meno_cambi,0.0,1787726724,0,False,0.0049327412204366195,9,sintetico
torino,10,1538,1425,0,1787725775,margine_fisso,0.007678852748787609,1787725775,1,True,0.0049327412204366195,9,sintetico
torino,10,1538,1425,0,1787725775,robusto,0.007678852748787609,1787725775,1,True,0.0049327412204366195,9,sintetico
torino,10,1538,1425,300,1787726075,piu_veloce,0.3586083122187799,1787725775,1,True,0.19190762493262303,9,sintetico
torino,10,1538,1425,300,1787726075,meno_cambi,0.0,1787726724,0,False,0.19190762493262303,9,sintetico
torino,10,1538,1425,300,1787726075,margine_fisso,0.3586083122187799,1787725775,1,True,0.19190762493262303,9,sintetico
torino,10,1538,1425,300,1787726075,robusto,0.3586083122187799,1787725775,1,True,0.19190762493262303,9,sintetico
torino,10,1538,1425,600,1787726375,piu_veloce,0.6706783571905796,1787725775,1,True,0.3179633840553478,9,sintetico
torino,10,1538,1425,600,1787726375,meno_cambi,0.0,1787726724,0,False,0.3179633840553478,9,sintetico
torino,10,1538,1425,600,1787726375,margine_fisso,0.6706783571905796,1787725775,1,True,0.3179633840553478,9,sintetico
torino,10,1538,1425,600,1787726375,robusto,0.6706783571905796,1787725775,1,True,0.3179633840553478,9,sintetico
torino,10,1538,1425,900,1787726675,piu_veloce,0.7923462736462232,1787725775,1,True,0.3530517002732637,9,sintetico
torino,10,1538,1425,900,1787726675,meno_cambi,0.0029842411924155127,1787726724,0,False,0.3530517002732637,9,sintetico
torino,10,1538,1425,900,1787726675,margine_fisso,0.7923462736462232,1787725775,1,True,0.3530517002732637,9,sintetico
torino,10,1538,1425,900,1787726675,robusto,0.7923462736462232,1787725775,1,True,0.3530517002732637,9,sintetico
torino,10,1538,1425,1200,1787726975,piu_veloce,0.8422902375472328,1787725775,1,True,0.34761199740767473,9,sintetico
torino,10,1538,1425,1200,1787726975,meno_cambi,0.6086021604110431,1787726724,0,False,0.34761199740767473,9,sintetico
torino,10,1538,1425,1200,1787726975,margine_fisso,0.8422902375472328,1787725775,1,True,0.34761199740767473,9,sintetico
torino,10,1538,1425,1200,1787726975,robusto,0.8422902375472328,1787725775,1,True,0.34761199740767473,9,sintetico
torino,10,1538,1425,1800,1787727575,piu_veloce,0.9747552275192821,1787725775,1,False,0.23541673475959768,9,sintetico
torino,10,1538,1425,1800,1787727575,meno_cambi,0.9844737961096915,1787726724,0,True,0.23541673475959768,9,sintetico
torino,10,1538,1425,1800,1787727575,margine_fisso,0.9747552275192821,1787725775,1,False,0.23541673475959768,9,sintetico
torino,10,1538,1425,1800,1787727575,robusto,0.9844737961096915,1787726724,0,True,0.23541673475959768,9,sintetico
torino,11,1636,1129,0,1787728104,piu_veloce,0.0029776867135447153,1787728104,2,True,,3,sintetico
torino,11,1636,1129,0,1787728104,meno_cambi,0.0,1787730060,1,False,,3,sintetico
torino,11,1636,1129,0,1787728104,margine_fisso,0.0029776867135447153,1787728104,2,True,,3,sintetico
torino,11,1636,1129,0,1787728104,robusto,0.0029776867135447153,1787728104,2,True,,3,sintetico
torino,11,1636,1129,300,1787728404,piu_veloce,0.06878916409378816,1787728104,2,True,,3,sintetico
torino,11,1636,1129,300,1787728404,meno_cambi,0.0,1787730060,1,False,,3,sintetico
torino,11,1636,1129,300,1787728404,margine_fisso,0.06878916409378816,1787728104,2,True,,3,sintetico
torino,11,1636,1129,300,1787728404,robusto,0.06878916409378816,1787728104,2,True,,3,sintetico
torino,11,1636,1129,600,1787728704,piu_veloce,0.1293321049523155,1787728104,2,True,,3,sintetico
torino,11,1636,1129,600,1787728704,meno_cambi,0.0,1787730060,1,False,,3,sintetico
torino,11,1636,1129,600,1787728704,margine_fisso,0.1293321049523155,1787728104,2,True,,3,sintetico
torino,11,1636,1129,600,1787728704,robusto,0.1293321049523155,1787728104,2,True,,3,sintetico
torino,11,1636,1129,900,1787729004,piu_veloce,0.16089555329215033,1787728104,2,True,,3,sintetico
torino,11,1636,1129,900,1787729004,meno_cambi,0.0,1787730060,1,False,,3,sintetico
torino,11,1636,1129,900,1787729004,margine_fisso,0.16089555329215033,1787728104,2,True,,3,sintetico
torino,11,1636,1129,900,1787729004,robusto,0.16089555329215033,1787728104,2,True,,3,sintetico
torino,11,1636,1129,1200,1787729304,piu_veloce,0.18695192356944323,1787728104,2,True,0.17887043277862436,3,sintetico
torino,11,1636,1129,1200,1787729304,meno_cambi,0.0,1787730060,1,False,0.17887043277862436,3,sintetico
torino,11,1636,1129,1200,1787729304,margine_fisso,0.18695192356944323,1787728104,2,True,0.17887043277862436,3,sintetico
torino,11,1636,1129,1200,1787729304,robusto,0.18695192356944323,1787728104,2,True,0.17887043277862436,3,sintetico
