citta,coppia,origine,destinazione,variante,ammissibile,velocita_m_s,tipo_velocita,trovato,minuti_arrivo,cambi,espansi,secondi,ottimo,pareto_soluzioni
roma,1,75082,75714,astar_ammissibile,True,82.54089895318562,massimo,True,45.63333333333333,3.0,6882,0.20912379999981567,True,
roma,1,75082,75714,dijkstra,True,,nessuna,True,45.63333333333333,3.0,7640,0.1259015000000545,True,
roma,1,75082,75714,astar_cambi_proiettati,True,82.54089895318562,massimo,True,45.63333333333333,3.0,2161,0.06385899999986577,True,
roma,1,75082,75714,astar_p999,False,15.344100046923574,p99.9,True,45.63333333333333,3.0,4400,0.1435881000002155,True,
roma,1,75082,75714,pareto,True,,nessuna,True,45.63333333333333,,55291,1.1625502000001688,,7.0
roma,2,76502,70302,astar_ammissibile,True,82.54089895318562,massimo,True,74.85,4.0,20853,0.4551496999997653,True,
roma,2,76502,70302,dijkstra,True,,nessuna,True,74.85,4.0,21778,0.2802741000000424,True,
roma,2,76502,70302,astar_cambi_proiettati,True,82.54089895318562,massimo,True,86.76666666666667,4.0,10874,0.18450660000007701,False,
roma,2,76502,70302,astar_p999,False,15.344100046923574,p99.9,True,74.85,4.0,17136,0.431977299999744,True,
roma,2,76502,70302,pareto,True,,nessuna,True,74.85,,52699,1.1566027000003487,,6.0
roma,3,80217,70643,astar_ammissibile,True,82.54089895318562,massimo,True,56.5,4.0,25847,0.6730000000002292,True,
roma,3,80217,70643,dijkstra,True,,nessuna,True,56.5,4.0,27545,0.47287249999999403,True,
roma,3,80217,70643,astar_cambi_proiettati,True,82.54089895318562,massimo,True,56.5,4.0,10031,0.2523721999996269,True,
roma,3,80217,70643,astar_p999,False,15.344100046923574,p99.9,True,56.5,4.0,19191,0.6534581000000799,True,
roma,3,80217,70643,pareto,True,,nessuna,True,56.5,,95530,2.5261059999997997,,9.0
roma,4,76847,73326,astar_ammissibile,True,82.54089895318562,massimo,False,,,33518,0.4367471000000478,,
roma,4,76847,73326,dijkstra,True,,nessuna,False,,,33518,0.316676599999937,,
roma,4,76847,73326,astar_cambi_proiettati,True,82.54089895318562,massimo,False,,,7399,0.08973499999956402,,
roma,4,76847,73326,astar_p999,False,15.344100046923574,p99.9,False,,,33518,0.4455835999997362,,
roma,4,76847,73326,pareto,True,,nessuna,False,,,38062,0.9476211000001058,,0.0
roma,5,71581,75497,astar_ammissibile,True,82.54089895318562,massimo,True,74.36666666666666,4.0,41531,0.9540547000001425,True,
roma,5,71581,75497,dijkstra,True,,nessuna,True,74.36666666666666,4.0,44072,0.62169780000022,True,
roma,5,71581,75497,astar_cambi_proiettati,True,82.54089895318562,massimo,True,74.36666666666666,4.0,12795,0.2535735999999815,True,
roma,5,71581,75497,astar_p999,False,15.344100046923574,p99.9,True,74.36666666666666,4.0,32054,0.8238576999997349,True,
roma,5,71581,75497,pareto,True,,nessuna,True,74.36666666666666,,138564,4.338591700000052,,8.0
roma,6,72174,71265,astar_ammissibile,True,82.54089895318562,massimo,True,60.86666666666667,3.0,6574,0.1619394999997894,True,
roma,6,72174,71265,dijkstra,True,,nessuna,True,60.86666666666667,3.0,7069,0.08837369999992006,True,
roma,6,72174,71265,astar_cambi_proiettati,True,82.54089895318562,massimo,True,60.86666666666667,3.0,2151,0.05155800000011368,True,
roma,6,72174,71265,astar_p999,False,15.344100046923574,p99.9,True,60.86666666666667,3.0,4740,0.12520469999981287,True,
roma,6,72174,71265,pareto,True,,nessuna,True,60.86666666666667,,24630,0.36985609999965163,,5.0
roma,7,71153,74288,astar_ammissibile,True,82.54089895318562,massimo,True,15.133333333333333,1.0,393,0.02622109999992972,True,
roma,7,71153,74288,dijkstra,True,,nessuna,True,15.133333333333333,1.0,431,0.013965599999664846,True,
roma,7,71153,74288,astar_cambi_proiettati,True,82.54089895318562,massimo,True,15.133333333333333,1.0,129,0.009626900000057503,True,
roma,7,71153,74288,astar_p999,False,15.344100046923574,p99.9,True,15.133333333333333,1.0,287,0.020768300000327145,True,
roma,7,71153,74288,pareto,True,,nessuna,True,15.133333333333333,,17635,0.1809341999996832,,7.0
roma,8,70600,71822,astar_ammissibile,True,82.54089895318562,massimo,True,52.06666666666667,4.0,42760,1.260983699999997,True,
roma,8,70600,71822,dijkstra,True,,nessuna,True,52.06666666666667,4.0,47708,0.7927725999998074,True,
roma,8,70600,71822,astar_cambi_proiettati,True,82.54089895318562,massimo,True,52.06666666666667,4.0,14140,0.37616539999999077,True,
roma,8,70600,71822,astar_p999,False,15.344100046923574,p99.9,True,52.06666666666667,4.0,25097,0.8891770000000179,True,
roma,8,70600,71822,pareto,True,,nessuna,True,52.06666666666667,,159631,4.487875599999825,,11.0
roma,9,71056,76439,astar_ammissibile,True,82.54089895318562,massimo,True,36.766666666666666,4.0,12095,0.4744218999999248,True,
roma,9,71056,76439,dijkstra,True,,nessuna,True,36.766666666666666,4.0,13051,0.26180329999988317,True,
roma,9,71056,76439,astar_cambi_proiettati,True,82.54089895318562,massimo,True,36.766666666666666,4.0,3930,0.1369619000001876,True,
roma,9,71056,76439,astar_p999,False,15.344100046923574,p99.9,True,36.766666666666666,4.0,8851,0.36711620000005496,True,
roma,9,71056,76439,pareto,True,,nessuna,True,36.766666666666666,,70736,1.1481228000002375,,8.0
roma,10,81855,70294,astar_ammissibile,True,82.54089895318562,massimo,True,54.666666666666664,3.0,10751,0.26803160000008575,True,
roma,10,81855,70294,dijkstra,True,,nessuna,True,54.666666666666664,3.0,11330,0.1839073000001008,True,
roma,10,81855,70294,astar_cambi_proiettati,True,82.54089895318562,massimo,True,54.666666666666664,3.0,3730,0.09736360000033528,True,
roma,10,81855,70294,astar_p999,False,15.344100046923574,p99.9,True,54.666666666666664,3.0,8509,0.2606498999998621,True,
roma,10,81855,70294,pareto,True,,nessuna,True,54.666666666666664,,35069,0.4741753999996945,,6.0
roma,11,72261,71178,astar_ammissibile,True,82.54089895318562,massimo,True,71.73333333333333,3.0,37689,0.9326531000001523,True,
roma,11,72261,71178,dijkstra,True,,nessuna,True,71.73333333333333,3.0,41603,0.6212219000003643,True,
roma,11,72261,71178,astar_cambi_proiettati,True,82.54089895318562,massimo,True,71.73333333333333,3.0,13666,0.30103979999967123,True,
roma,11,72261,71178,astar_p999,False,15.344100046923574,p99.9,True,71.73333333333333,3.0,24301,0.6902644000001601,True,
roma,11,72261,71178,pareto,True,,nessuna,True,71.73333333333333,,113195,3.1053617000002305,,5.0
roma,12,70868,71476,astar_ammissibile,True,82.54089895318562,massimo,True,41.833333333333336,2.0,911,0.025189799999679963,True,
roma,12,70868,71476,dijkstra,True,,nessuna,True,41.833333333333336,2.0,991,0.012707599999885133,True,
roma,12,70868,71476,astar_cambi_proiettati,True,82.54089895318562,massimo,True,41.833333333333336,2.0,264,0.009612299999844254,True,
roma,12,70868,71476,astar_p999,False,15.344100046923574,p99.9,True,41.833333333333336,2.0,620,0.017662600000221573,True,
roma,12,70868,71476,pareto,True,,nessuna,True,41.833333333333336,,2304,0.01678219999985231,,3.0
roma,13,70145,76112,astar_ammissibile,True,82.54089895318562,massimo,True,91.88333333333334,4.0,47010,0.88354580000032,True,
roma,13,70145,76112,dijkstra,True,,nessuna,True,91.88333333333334,4.0,53993,0.5995807999997851,True,
roma,13,70145,76112,astar_cambi_proiettati,True,82.54089895318562,massimo,False,,,30136,0.343653699999777,,
roma,13,70145,76112,astar_p999,False,15.344100046923574,p99.9,True,91.88333333333334,4.0,23228,0.5488414999999804,True,
roma,13,70145,76112,pareto,True,,nessuna,True,91.88333333333334,,95479,2.575306200000341,,2.0
roma,14,74319,75217,astar_ammissibile,True,82.54089895318562,massimo,True,55.53333333333333,4.0,27820,0.860989299999801,True,
roma,14,74319,75217,dijkstra,True,,nessuna,True,55.53333333333333,4.0,29762,0.5212162999996508,True,
roma,14,74319,75217,astar_cambi_proiettati,True,82.54089895318562,massimo,True,55.53333333333333,4.0,9546,0.2614962000002379,True,
roma,14,74319,75217,astar_p999,False,15.344100046923574,p99.9,True,55.53333333333333,4.0,20912,0.6873943000000509,True,
roma,14,74319,75217,pareto,True,,nessuna,True,55.53333333333333,,145035,4.314656300000024,,8.0
roma,15,72496,80408,astar_ammissibile,True,82.54089895318562,massimo,True,87.33333333333333,4.0,56367,1.1082728000001225,True,
roma,15,72496,80408,dijkstra,True,,nessuna,True,87.33333333333333,4.0,62067,0.8410955999997896,True,
roma,15,72496,80408,astar_cambi_proiettati,True,82.54089895318562,massimo,True,91.96666666666667,4.0,18597,0.29080770000018674,False,
roma,15,72496,80408,astar_p999,False,15.344100046923574,p99.9,True,87.33333333333333,4.0,35031,0.7826232000002165,True,
roma,15,72496,80408,pareto,True,,nessuna,True,87.33333333333333,,138392,4.861698700000034,,6.0
roma,16,71198,82263,astar_ammissibile,True,82.54089895318562,massimo,True,75.5,4.0,53510,1.118803200000002,True,
roma,16,71198,82263,dijkstra,True,,nessuna,True,75.5,4.0,57346,0.7440323000000717,True,
roma,16,71198,82263,astar_cambi_proiettati,True,82.54089895318562,massimo,True,75.5,4.0,17126,0.3047092000001612,True,
roma,16,71198,82263,astar_p999,False,15.344100046923574,p99.9,True,75.5,4.0,38167,0.9026057000000947,True,
roma,16,71198,82263,pareto,True,,nessuna,True,75.5,,125594,3.8277235999998993,,5.0
roma,17,81792,77191,astar_ammissibile,True,82.54089895318562,massimo,True,108.43333333333334,4.0,74911,1.1947900000000118,True,
roma,17,81792,77191,dijkstra,True,,nessuna,True,108.43333333333334,4.0,82218,0.889611099999911,True,
roma,17,81792,77191,astar_cambi_proiettati,True,82.54089895318562,massimo,True,108.43333333333334,4.0,32446,0.4616889999997511,True,
roma,17,81792,77191,astar_p999,False,15.344100046923574,p99.9,True,108.43333333333334,4.0,45526,0.9196497000002637,True,
roma,17,81792,77191,pareto,True,,nessuna,True,108.43333333333334,,109316,3.468030799999724,,2.0
roma,18,75782,78712,astar_ammissibile,True,82.54089895318562,massimo,True,78.3,4.0,51023,1.0384785999999622,True,
roma,18,75782,78712,dijkstra,True,,nessuna,True,78.3,4.0,54800,0.7687987999997858,True,
roma,18,75782,78712,astar_cambi_proiettati,True,82.54089895318562,massimo,True,89.5,4.0,29416,0.46848869999985254,False,
roma,18,75782,78712,astar_p999,False,15.344100046923574,p99.9,True,78.3,4.0,36385,0.8834353000002011,True,
roma,18,75782,78712,pareto,True,,nessuna,True,78.3,,134111,4.4913259999998445,,6.0
roma,19,74919,75365,astar_ammissibile,True,82.54089895318562,massimo,False,,,129888,1.981828399999813,,
roma,19,74919,75365,dijkstra,True,,nessuna,False,,,129888,1.4715479999999843,,
roma,19,74919,75365,astar_cambi_proiettati,True,82.54089895318562,massimo,False,,,41229,0.5179609000001619,,
roma,19,74919,75365,astar_p999,False,15.344100046923574,p99.9,False,,,129888,1.9454389000002266,,
roma,19,74919,75365,pareto,True,,nessuna,False,,,158988,5.963441199999579,,0.0
roma,20,77726,71218,astar_ammissibile,True,82.54089895318562,massimo,True,111.26666666666667,4.0,12298,0.18322559999978694,True,
roma,20,77726,71218,dijkstra,True,,nessuna,True,111.26666666666667,4.0,12875,0.12270699999999124,True,
roma,20,77726,71218,astar_cambi_proiettati,True,82.54089895318562,massimo,True,111.26666666666667,4.0,6016,0.08824039999990418,True,
roma,20,77726,71218,astar_p999,False,15.344100046923574,p99.9,True,111.26666666666667,4.0,9729,0.1696329000001242,True,
roma,20,77726,71218,pareto,True,,nessuna,True,111.26666666666667,,18161,0.39685099999996964,,2.0
roma,21,76627,79966,astar_ammissibile,True,82.54089895318562,massimo,True,30.566666666666666,3.0,2286,0.08897440000009738,True,
roma,21,76627,79966,dijkstra,True,,nessuna,True,30.566666666666666,3.0,2490,0.04883280000012746,True,
roma,21,76627,79966,astar_cambi_proiettati,True,82.54089895318562,massimo,True,30.566666666666666,3.0,703,0.028926699999828998,True,
roma,21,76627,79966,astar_p999,False,15.344100046923574,p99.9,True,30.566666666666666,3.0,1703,0.0692682999997487,True,
roma,21,76627,79966,pareto,True,,nessuna,True,30.566666666666666,,20108,0.3124662000000171,,5.0
roma,22,72920,78692,astar_ammissibile,True,82.54089895318562,massimo,True,48.11666666666667,2.0,15119,0.48874079999995956,True,
roma,22,72920,78692,dijkstra,True,,nessuna,True,48.11666666666667,2.0,17066,0.33453380000037214,True,
roma,22,72920,78692,astar_cambi_proiettati,True,82.54089895318562,massimo,True,48.11666666666667,2.0,4271,0.14239069999985077,True,
roma,22,72920,78692,astar_p999,False,15.344100046923574,p99.9,True,48.11666666666667,2.0,8037,0.31244210000022576,True,
roma,22,72920,78692,pareto,True,,nessuna,True,48.11666666666667,,105498,2.670524899999691,,6.0
roma,23,75867,70456,astar_ammissibile,True,82.54089895318562,massimo,False,,,11432,0.17373779999979888,,
roma,23,75867,70456,dijkstra,True,,nessuna,False,,,11432,0.09782329999961803,,
roma,23,75867,70456,astar_cambi_proiettati,True,82.54089895318562,massimo,False,,,3980,0.05049520000011398,,
roma,23,75867,70456,astar_p999,False,15.344100046923574,p99.9,False,,,11432,0.14551710000023377,,
roma,23,75867,70456,pareto,True,,nessuna,False,,,9755,0.1988726000004135,,0.0
roma,24,76977,78777,astar_ammissibile,True,82.54089895318562,massimo,True,51.0,4.0,9595,0.30971379999982673,True,
roma,24,76977,78777,dijkstra,True,,nessuna,True,51.0,4.0,10221,0.2172866000000795,True,
roma,24,76977,78777,astar_cambi_proiettati,True,82.54089895318562,massimo,True,51.0,4.0,3320,0.09293150000030437,True,
roma,24,76977,78777,astar_p999,False,15.344100046923574,p99.9,True,51.0,4.0,7089,0.2703668999997717,True,
roma,24,76977,78777,pareto,True,,nessuna,True,51.0,,48169,1.053684400000293,,8.0
roma,25,72591,78203,astar_ammissibile,True,82.54089895318562,massimo,True,40.53333333333333,4.0,5752,0.212572899999941,True,
roma,25,72591,78203,dijkstra,True,,nessuna,True,40.53333333333333,4.0,6207,0.14228330000014466,True,
roma,25,72591,78203,astar_cambi_proiettati,True,82.54089895318562,massimo,True,40.53333333333333,4.0,1921,0.07169029999977283,True,
roma,25,72591,78203,astar_p999,False,15.344100046923574,p99.9,True,40.53333333333333,4.0,4179,0.16013999999995576,True,
roma,25,72591,78203,pareto,True,,nessuna,True,40.53333333333333,,29330,0.43840929999987566,,4.0
roma,26,77991,76266,astar_ammissibile,True,82.54089895318562,massimo,True,35.36666666666667,4.0,2076,0.06642060000012862,True,
roma,26,77991,76266,dijkstra,True,,nessuna,True,35.36666666666667,4.0,2220,0.03352899999981673,True,
roma,26,77991,76266,astar_cambi_proiettati,True,82.54089895318562,massimo,True,35.36666666666667,4.0,579,0.018649500000265107,True,
roma,26,77991,76266,astar_p999,False,15.344100046923574,p99.9,True,35.36666666666667,4.0,1554,0.05145990000028178,True,
roma,26,77991,76266,pareto,True,,nessuna,True,35.36666666666667,,27961,0.340691699999752,,5.0
roma,27,75694,72756,astar_ammissibile,True,82.54089895318562,massimo,True,55.5,4.0,32309,0.974316099999669,True,
roma,27,75694,72756,dijkstra,True,,nessuna,True,55.5,4.0,36797,0.6054650000000947,True,
roma,27,75694,72756,astar_cambi_proiettati,True,82.54089895318562,massimo,True,55.5,4.0,9705,0.2505692999998246,True,
roma,27,75694,72756,astar_p999,False,15.344100046923574,p99.9,True,55.5,4.0,16393,0.5715544999998201,True,
roma,27,75694,72756,pareto,True,,nessuna,True,55.5,,134925,3.5996728999998595,,9.0
roma,28,77145,70995,astar_ammissibile,True,82.54089895318562,massimo,False,,,8165,0.09099980000019059,,
roma,28,77145,70995,dijkstra,True,,nessuna,False,,,8165,0.06082030000015948,,
roma,28,77145,70995,astar_cambi_proiettati,True,82.54089895318562,massimo,False,,,3369,0.0360990999997739,,
roma,28,77145,70995,astar_p999,False,15.344100046923574,p99.9,False,,,8165,0.09650729999975738,,
roma,28,77145,70995,pareto,True,,nessuna,False,,,6103,0.11286090000021431,,0.0
roma,29,78547,83482,astar_ammissibile,True,82.54089895318562,massimo,False,,,122025,1.6548987999999554,,
roma,29,78547,83482,dijkstra,True,,nessuna,False,,,122025,1.1690997999999126,,
roma,29,78547,83482,astar_cambi_proiettati,True,82.54089895318562,massimo,False,,,30659,0.380276099999719,,
roma,29,78547,83482,astar_p999,False,15.344100046923574,p99.9,False,,,122025,1.6771754999999757,,
roma,29,78547,83482,pareto,True,,nessuna,False,,,134684,4.321070899999995,,0.0
roma,30,78898,75837,astar_ammissibile,True,82.54089895318562,massimo,True,95.9,4.0,101733,1.8041184999997313,True,
roma,30,78898,75837,dijkstra,True,,nessuna,True,95.9,4.0,110141,1.2681198999998742,True,
roma,30,78898,75837,astar_cambi_proiettati,True,82.54089895318562,massimo,True,95.9,4.0,35607,0.5260568999997304,True,
roma,30,78898,75837,astar_p999,False,15.344100046923574,p99.9,True,95.9,4.0,66364,1.4631357999996908,True,
roma,30,78898,75837,pareto,True,,nessuna,True,95.9,,175765,5.557907899999918,,4.0
roma,31,73061,71145,astar_ammissibile,True,82.54089895318562,massimo,True,15.6,2.0,956,0.05848809999997684,True,
roma,31,73061,71145,dijkstra,True,,nessuna,True,15.6,2.0,1009,0.055769600000076025,True,
roma,31,73061,71145,astar_cambi_proiettati,True,82.54089895318562,massimo,True,15.6,2.0,258,0.016773100000136765,True,
roma,31,73061,71145,astar_p999,False,15.344100046923574,p99.9,True,15.6,2.0,725,0.046657500000037544,True,
roma,31,73061,71145,pareto,True,,nessuna,True,15.6,,52861,0.7838967000002413,,5.0
roma,32,75820,78487,astar_ammissibile,True,82.54089895318562,massimo,True,86.73333333333333,4.0,34271,0.7215624000000389,True,
roma,32,75820,78487,dijkstra,True,,nessuna,True,86.73333333333333,4.0,36398,0.43755079999982627,True,
roma,32,75820,78487,astar_cambi_proiettati,True,82.54089895318562,massimo,True,86.73333333333333,4.0,10176,0.17837989999998172,True,
